title;pid;url
Dialogisme et polyphonie;DBU_BRES_2005_01;http://www.cairn.info/dialogisme-et-polyphonie-approches-linguistiques--9782801113646.htm
Dictionnaire des mouvements sociaux;SCPO_FILLI_2009_01;http://www.cairn.info/dictionnaire-des-mouvements-sociaux--9782724611267.htm
Dictionnaire des politiques publiques;SCPO_BOUSS_2010_01;http://www.cairn.info/dictionnaire-des-politiques-publiques--9782724611755.htm
Dictionnaire des politiques territoriales;SCPO_COLE_2011_01;http://www.cairn.info/dictionnaire-des-politiques-territoriales--9782724612141.htm
Didactique clinique de l'éducation physique et sportive (EPS);DBU_TERRI_2009_01;http://www.cairn.info/didactique-clinique-de-l-education-physique- et-sp--9782804102043.htm
Didactique des langues romanes, le développement de compétences chez l'apprenant;DBU_MAEDE_2001_01;http://www.cairn.info/didactique-des-langues-romanes-le-developpement--9782804135775.htm
Didactique du français;DBU_CHISS_2008_01;http://www.cairn.info/didactique-du-francais--9782804158699.htm
Didactique du lexique;DBU_DIDLE_2004_01;http://www.cairn.info/didactique-du-lexique--9782804146771.htm
Didier Anzieu : le Moi-peau et la psychanalyse des limites;ERES_ROUSS_2008_01;http://www.cairn.info/didier-anzieu-le-moi-peau-et-la-psychanalyse-des--9782749208053.htm
Difficultés et réussites de la vie en établissements pour personnes âgées ;ERES_PERSO_2007_01;http://www.cairn.info/difficultes-et-reussites-de-la-vie-en-etablissemen--9782749208039 .htm
Les discriminations entre les femmes et les hommes;SCPO_MILEW_2011_01;http://www.cairn.info/les-discriminations-entre-les-femmes-et-les-hommes--9782724612011.htm
Dispositifs de soins au défi des situations extrêmes;ERES_SCELL_2007_02;http://www.cairn.info/dispositifs-de-soins-au-defi-des-situations-extrem--9782749207568.htm
Dodo, l'enfant do;ERES_ISRAE_2008_01;http://www.cairn.info/dodo-l-enfant-do--9782749209951.htm
La double contrainte;DBU_WITTE_2008_01;http://www.cairn.info/la-double-contrainte--9782804157135.htm
Douleur animale, douleur humaine;QUAE_GUICH_2010_01;http://www.cairn.info/douleur-animale-douleur-humaine--9782759206148.htm
Drogues et substitution;DBU_JACQU_2006_01;http://www.cairn.info/drogues-et-substitution--9782804150563.htm
Droit d'être soigné, droits des soignants;ERES_THIRY_2003_01;http://www.cairn.info/droit-d-etre-soigne-droits-des-soignants--9782749202266.htm
Droit et économie de la régulation. 1;SCPO_FRISO_2004_01;http://www.cairn.info/droit-et-economie-de-la-regulation-1--9782247056965.htm
Droit et économie de la régulation. 2;SCPO_FRISO_2004_02;http://www.cairn.info/droit-et-economie-de-la-regulation-2--9782247056972.htm
Droit et économie de la régulation. 3;SCPO_FRISO_2005_01;http://www.cairn.info/droit-et-economie-de-la-regulation-3--9782247063611.htm
Droit et économie de la régulation. 4;SCPO_FRISO_2006_01;http://www.cairn.info/droit-et-economie-de-la-regulation-4--9782247066534.htm
Droit et économie de la régulation. 5;SCPO_FRISO_2007_01;http://www.cairn.info/droit-et-economie-de-la-regulation-5--9782247075713.htm
Du diagnostic au traitement : Rorschach et MMPI-2;MARD_SULTA_2010_01;http://www.cairn.info/du-diagnostic-au-traitement-rorschach-et-mmpi-2--9782804700485.htm
Du monopole au marché;DEC_TIXIE_2002_01;http://www.cairn.info/du-monopole-au-marche--9782707136176.htm
Du papier à la biométrie : identifier les individus;SCPO_CRETT_2006_01;http://www.cairn.info/du-papier-a-la-biometrie-identifier-les-individus--9782724609891.htm
Du soin au rite dans l'enfance;ERES_POURC_2007_01;http://www.cairn.info/du-soin-au-rite-dans-l-enfance--9782749208015.htm
Les dynamiques de l'économie sociale et solidaire;DEC_NEYRE_2006_01;http://www.cairn.info/les-dynamiques-de-l-economie-sociale-et-solidaire--9782707150042.htm
L’eau mondialisée;DEC_SCHNE_2010_01;http://www.cairn.info/l-eau-mondialisee--9782707154965.htm
L’échographie de la grossesse;ERES_SOULE_2011_01;http://www.cairn.info/l-echographie-de-la-grossesse--9782749213514.htm
École&nbsp: les pièges de la concurrence;DEC_BROCC_2010_01;http://www.cairn.info/ecole-les-pieges-de-la-concurrence--9782707157614.htm
L'écologie urbaine et l'urbanisme;DEC_SOUBE_2002_01;http://www.cairn.info/l-ecologie-urbaine-et-l-urbanisme--9782707138866.htm
L'Économie;EDT_TROUD_2005_01;http://www.cairn.info/l-economie--2847950672.htm
L'économie des conventions, méthodes et résultats;DEC_EYMAR_2006_01;http://www.cairn.info/l-economie-des-conventions-methodes-et-resultats-1--9782707144874.htm
L'économie des conventions, méthodes et résultats;DEC_EYMAR_2006_02;http://www.cairn.info/l-economie-des-conventions-methodes-et-resultats-2--9782707148780.htm
Écouter l'angoisse;EDT_MONTH_1997_01;http://www.cairn.info/ecouter-l-angoisse--2908206773.htm
Écriture de soi et narcissisme;ERES_CHEML_2002_02;http://www.cairn.info/ecriture-de-soi-et-narcissisme--9782749200521.htm
Les écueils de la relation précoce mère-bébé;ERES_BOUKO_2007_01;http://www.cairn.info/les-ecueils-de-la-relation-precoce-mere-bebe--9782749207919.htm
EDF-GDF;DEC_TIXIE_2000_01;http://www.cairn.info/edf-gdf--9782707132024.htm
L'éducateur d'une métaphore à l'autre;ERES_BRICH_2004_01;http://www.cairn.info/l-educateur-d-une-metaphore-a-l-autre--9782749203478.htm
Éducateurs techniques spécialisés;ERES_SANZ_2007_01;http://www.cairn.info/educateurs-techniques-specialises--9782749207018.htm
Éducation et enseignement spécialisés&nbsp: ruptures et intégrations;DBU_CHATE_2003_01;http://www.cairn.info/education-et-enseignement-specialises--9782804144050.htm
Éducation et handicap;ERES_POIZA_2004_01;http://www.cairn.info/education-et-handicap--978274920369.htm
L'égalité des chances;DEC_GUGLI_2000_01;http://www.cairn.info/l-egalite-des-chances--9782707131324.htm
Élargissement;SCPO_DEHOU_2006_01;http://www.cairn.info/elargissement--9782724610202.htm
Éléments de sociologie générale;SCPO_MENDR_1964_01;http://www.cairn.info/elements-de-sociologie-generale--2724600126.htm
L'élevage, richesse des pauvres;QUAE_DUTEU_2009_01;http://www.cairn.info/l-elevage-richesse-des-pauvres--9782759205066.htm
L'éloge du risque dans le soin psychiatrique;ERES_SASSO_2006_01;http://www.cairn.info/l-eloge-du-risque-dans-le-soin-psychiatrique--9782749205533.htm
L'émergence des cosmopolitiques;DEC_LOLIV_2007_01;http://www.cairn.info/l-emergence-des-cosmopolitiques--9782707152008.htm
Émeutes urbaines et protestations;SCPO_LAGRA_2006_01;http://www.cairn.info/emeutes-urbaines-et-protestations-une-singularite--9782724609921.htm
Les émotions (autour) du bébé;ERES_DUGNA_2006_01;http://www.cairn.info/les-emotions-autour-du-bebe--978274920666.htm
Émotions... Mobilisation&nbsp!;SCPO_TRAIN_2009_01;http://www.cairn.info/emotions-mobilisation--9782724610994.htm
L’Empire khazar;AUTRE_PIATI_2005_01;http://www.cairn.info/l-empire-khazar--9782746706330.htm
Enfance dangereuse, enfance en danger&nbsp?;ERES_MARCH_2007_01;http://www.cairn.info/enfance-dangereuse-enfance-en-danger--9782749207612.htm
L’enfance : un trouble à l’ordre public ?;ERES_RATIA_2011_01;http://www.cairn.info/l-enfance-un-trouble-a-l-ordre-public--9782749214726.htm
L'enfant à l'épreuve de la famille;ERES_ABECA_2004_01;http://www.cairn.info/l-enfant-a-l-epreuve-de-la-famille--9782749202457.htm
L'Enfant, acteur et/ou sujet au sein de la famille;ERES_BERGO_2005_01;http://www.cairn.info/l-enfant-acteur-et-ou-sujet-au-sein-de-la-famille--9782749205229.htm
L'enfant dans l'adoption;ERES_LERUN_2006_01;http://www.cairn.info/l-enfant-dans-l-adoption--9782749206516.htm
L'enfant dans le lien social;ERES_ZAOUC_2003_01;http://www.cairn.info/l-enfant-dans-le-lien-social--9782749201924.htm
L'enfant de 2 ans est-il un élève ?;ERES_DELPY_2005_01;http://www.cairn.info/l-enfant-de-2-ans-est-il-un-eleve--9782749200095.htm
Enfant en développement, famille et handicaps;ERES_SCHNE_2006_01;http://www.cairn.info/enfant-en-developpement-famille-et-handicaps--9782749206837.htm
L'enfant et les apprentissages malmenés;ERES_REY_2010_01;http://www.cairn.info/l-enfant-et-les-apprentissages-malmenes--9782749212111.htm
L'enfant et son parent incarcéré;ERES_ROTAC_2003_01;http://www.cairn.info/l-enfant-et-son-parent-incarcere--9782749201252.htm
L'enfant : être du devenir;ERES_COULA_2002_01;http://www.cairn.info/l-enfant-etre-du-devenir--9782749200699.htm
Enfant insupportable;ERES_BERGE_2010_01;http://www.cairn.info/enfant-insupportable--9782749212104.htm
L'enfant, l'adulte, la loi : l'ère du soupçon ?;ERES_PETIT_2001_01;http://www.cairn.info/l-enfant-l-adulte-la-loi-l-ere-du-soupcon--9782865869336.htm
L'enfant, la parole et le soin;ERES_GRABE_2004_01;http://www.cairn.info/l-enfant-la-parole-et-le-soin--9782749203614.htm
L’enfant réanimé;ERES_GROS_2007_01;http://www.cairn.info/l-enfant-reanime--9782749207711.htm
Les enfants au carré ? Une prévention qui ne tourne pas rond !;ERES_PASDE_2011_02;http://www.cairn.info/les-enfants-au-carre-une-prevention-qui-ne-tourne--9782749214054.htm
Enfants en danger, professionnels en souffrance;ERES_LAMOU_2011_01;http://www.cairn.info/enfants-en-danger-professionnels-en-souffrance--9782749213453.htm
Les enfants et l'alcoolisme parental;ERES_FAORO_2011_01;http://www.cairn.info/les-enfants-et-l-alcoolisme-parental--9782749214689.htm
Enfants, sexe innocent ?;AUTRE_PALAC_2005_01;http://www.cairn.info/enfants-sexe-innocent--9782746705586.htm
Enfants terribles, enfants féroces;ERES_MONMA_2005_01;http://www.cairn.info/enfants-terribles-enfants-feroces--9782865867462.htm
Enfants turbulents&nbsp: l'enfer est-il pavé de bonnes préventions&nbsp?;ERES_COLLE_2008_01;http://www.cairn.info/enfants-turbulents-l-enfer-est-il-pave-de-bonnes--9782749208800.htm
L’énigme de la compétence en éducation;DBU_DOLZ_2002_01;http://www.cairn.info/l-enigme-de-la-competence-en-education--9782804140199.htm
L'enjeu mondial;SCPO_JAFFR_2008_01;http://www.cairn.info/l-enjeu-mondial-1--9782724610871.htm
L'enjeu mondial;SCPO_JAFFR_2009_01;http://www.cairn.info/l-enjeu-mondial-2--9782724611311.htm
Les enjeux contradictoires dans le travail social;ERES_AMIGU_2004_01;http://www.cairn.info/les-enjeux-contradictoires-dans-le-travail-social--9782749203485.htm
Enjeux de l'adoption tardive;ERES_OZOUX_2007_01;http://www.cairn.info/enjeux-de-l-adoption-tardive--9782749203447.htm
L’enseignement en ligne;DBU_MANDE_2007_01;http://www.cairn.info/l-enseignement-en-ligne--9782804153298.htm
Enseignement et apprentissage des mathématiques;DBU_CRAHA_2008_01;http://www.cairn.info/enseignement-et-apprentissage-des-mathematiques--9782804158675.htm
Entre connaissance et organisation&nbsp: l'activité collective;DEC_LORIN_2005_01;http://www.cairn.info/entre-connaissance-et-organisation-l-activite-coll--9782707145895.htm
Entre deux rives. Exil et transmission;ERES_LUMBR_2008_01;http://www.cairn.info/entre-deux-rives-exil-et-transmission--9782749208879.htm
Entre famille et travail;DEC_PAILH_2009_01;http://www.cairn.info/entre-famille-et-travail--9782707157515.htm
Entre Kant et Kosovo;SCPO_LEGLO_2003_01;http://www.cairn.info/entre-kant-et-kosovo--2724609107.htm
Entre mythe et réalité : les identités sexuées dans le couple et la famille;ERES_BECAR_2010_01;http://www.cairn.info/entre-mythe-et-realite-les-identites-sexuees--9782749211930.htm
Entre orient et occident;ECLA_TANNO_2007_01;http://www.cairn.info/entre-orient-et-occident--9782841621446.htm
Entre sens commun et sciences humaines;DBU_LESSA_2004_01;http://www.cairn.info/entre-sens-commun-et-sciences-humaines--9782804146528.htm
L'entrée dans l'école;DBU_BOLST_2007_01;http://www.cairn.info/l-entree-dans-l-ecole-rapport-au-savoir--9782804155261.htm
Entrepreneuriat et création d'entreprises;DBU_CAPRO_2009_01;http://www.cairn.info/entrepreneuriat-et-creation-d-entreprises--9782804159900.htm
Environnements informatiques, enjeux pour l'enseignement des mathématiques;DBU_FLORI_2007_01;http://www.cairn.info/environnements-informatiques--9782804153656.htm
Épistémologie de la sociologie;DBU_JACQU_2008_02;http://www.cairn.info/epistemologie-de-la-sociologie--9782804157081.htm
L’espace intellectuel en Europe;DEC_SAPIR_2009_01;http://www.cairn.info/l-espace-intellectuel-en-europe--9782707157805.htm
L'État à l'épreuve des sciences sociales;DEC_CHEVA_2005_01;http://www.cairn.info/l-etat-a-l-epreuve-des-sciences-sociales--9782707147219.htm
L'État démantelé;DEC_BONEL_2010_01;http://www.cairn.info/l-etat-demantele--9782707160195.htm
L’État en Allemagne;SCPO_GLOAN_2001_01;http://www.cairn.info/l-etat-en-allemagne--9782724608168.htm
L’éternel retour;SCPO_STERN_1994_01;http://www.cairn.info/l-eternel-retour--9782724606450.htm
Éthique, architecture, urbain ;DEC_YOUNE_2000_01;http://www.cairn.info/ethique-architecture-urbain--9782707133038.htm
Éthique et pratique psychologique;MARD_BOURG_2007_01;http://www.cairn.info/ethique-et-pratique-psychologique--9782870099674.htm
L'ethnométhodologie;DEC_FORNE_2001_01;http://www.cairn.info/l-ethnomethodologie--9782707133731.htm
Éthologie appliquée;QUAE_BOISS_2009_01;http://www.cairn.info/ethologie-appliquee--9782759201914.htm
Être enseignant;DBU_RAUCE_2006_01;http://www.cairn.info/etre-enseignant--9782804150471.htm
Être gouverné. Études en l’honneur de Jean Leca;SCPO_FAVRE_2003_01;http://www.cairn.info/etre-gouverne-etudes-en-l-honneur-de-jean-leca--2724609115.htm
Être psychomotricien;ERES_POTEL_2010_01;http://www.cairn.info/etre-psychomotricien--9782749212739.htm
Europa mon amour;AUTRE_PETRI_2009_01;http://www.cairn.info/europa-mon-amour--9782746713147.htm
L'Europe et ses passés douloureux;DEC_MINK_2007_01;http://www.cairn.info/l-europe-et-ses-passes-douloureux--9782707151971.htm
Les Européens face à l'élargissement;SCPO_RUPNI_2004_01;http://www.cairn.info/les-europeens-face-a-l-elargissement--272460928X.htm
L'évaluation diagnostique des agresseurs sexuels;MARD_PHAM_2006_01;http://www.cairn.info/l-evaluation-diagnostique-des-agresseurs-sexuels--9782870099261.htm
Évaluation fonctionnelle et développement de programmes d'assistance pour les comportements problématiques;DBU_ONEIL_2008_01;http://www.cairn.info/evaluation-fonctionnelle-et-developpement--9782804155650.htm
Évaluations en tension;DBU_MOTTI_2009_01;http://www.cairn.info/evaluations-en-tension--9782804101893.htm
Évaluer les apprentissages;DBU_GREGO_2008_01;http://www.cairn.info/evaluer-les-apprentissages--9782804157173.htm
Évaluer pour former;DBU_BAILL_2008_01;http://www.cairn.info/evaluer-pour-former-outils-dispositifs-et-acteurs--9782804156619.htm
Évolution de la clinique psychanalytique;EDT_MIJOL_2001_01;http://www.cairn.info/evolution-de-la-clinique-psychanalytique--2913062512.htm
L'examen psychologique du jeune enfant;ERES_SUARE_2010_01;http://www.cairn.info/l-examen-psychologique-du-jeune-enfant--9782749211985.htm
Excitation, jeu et groupe;ERES_PONCE_2005_01;http://www.cairn.info/excitation-jeu-et-groupe--9782749204925.htm
Exclusion, maladie d'Alzheimer et troubles apparentés : le vécu des aidants;ERES_PITAU_2007_02;http://www.cairn.info/exclusion-maladie-d-alzheimer-et-troubles-apparent--9782749206523.htm
Exclusion sociale, insertion et prévention;ERES_ABRIC_2003_02;http://www.cairn.info/exclusion-sociale-insertion-et-prevention--9782865864423.htm
Expériences croisées;ECLA_KNORZ_2010_01;http://www.cairn.info/experiences-croisees--9782841622085.htm
Expériences de la folie;ERES_CHEML_2010_01;http://www.cairn.info/experiences-de-la-folie--9782749212418.htm
Explication du vote;SCPO_GAXIE_1989_01;http://www.cairn.info/explication-du-vote--9782724605667.htm
Expliquer et comprendre en sciences de l'éducation;DBU_SAADA_2002_01;http://www.cairn.info/expliquer-et-comprendre-en-sciences-de-l-education--9782804141677.htm
La fabrication du psychisme;DEC_MANCI_2006_01;http://www.cairn.info/la-fabrication-du-psychisme--9782707149817.htm
Faire la paix ;SCPO_DEVIN_2009_01;http://www.cairn.info/faire-la-paix--9782724611175.htm
La famille change-t-elle&nbsp?;ERES_COUM_2006_01;http://www.cairn.info/la-famille-change-t-elle--9782749205731.htm
Familles;ERES_AIN_2008_01;http://www.cairn.info/familles--9782749209586.htm
Familles et petite enfance;ERES_TROUV_2006_01;http://www.cairn.info/familles-et-petite-enfance--9782749205557.htm
Les familles face à la mort;EDT_DECHA_1998_01;http://www.cairn.info/les-familles-face-a-la-mort--2908206935.htm
Faut-il brûler la gestion des compétences ?;DBU_PICHA_2006_01;http://www.cairn.info/faut-il-bruler-la-gestion-des-competences--9782804151997.htm
Faut-il faire son deuil ?;AUTRE_DREYE_2009_01;http://www.cairn.info/faut-il-faire-son-deuil--9782746713222.htm
Faut-il juger et punir les malades mentaux criminels ?;ERES_JEAN_2009_01;http://www.cairn.info/faut-il-juger-et-punir-les-malades-mentaux-crimine--978274921094.htm
Favoritisme et corruption à la française;SCPO_LASCO_2010_01;http://www.cairn.info/favoritisme-et-corruption-a-la-francaise--9782724611779.htm
Le fédéralisme en Belgique et au Canada;DBU_FOURN_2009_01;http://www.cairn.info/le-federalisme-en-belgique-et-au-canada--9782804104658.htm
Le fédéralisme fiscal;DBU_MIGNO_2005_01;http://www.cairn.info/le-federalisme-fiscal--9782804148904.htm
Féminin, masculin, bébé;ERES_DUGNA_2011_01;http://www.cairn.info/feminin-masculin-bebe--9782749213682.htm
Le féminin : un concept adolescent ?;ERES_LESOU_2001_01;http://www.cairn.info/le-feminin-un-concept-adolescent--2865869296.htm
Les femmes dans l'histoire de la psychanalyse;EDT_MIJOL_1999_01;http://www.cairn.info/les-femmes-dans-l-histoire-de-la-psychanalyse--2913062083.htm
